lat,lon,type,name,tags,category
49.3097161,-123.080438,artwork,Joe Bustemente Trumpet,"{'material': 'metal', 'artist_name': 'Richard Wojciechowski', 'artwork_type': 'sculpture'}",
49.2766681,-123.1252237,artwork,Moving Pictures,"{'artwork_type': 'installation', 'material': 'steel', 'artist_name': 'Jill Anho', 'start_date': '2005'}",
49.2820877,-123.1220363,artwork,Spring,"{'material': 'steel', 'artist_name': 'Chung Hung', 'artwork_type': 'sculpture'}",
49.272617,-123.1869842,artwork,Frame - What do you see?,{},
49.2736755,-123.092447,artwork,Roller,"{'description': 'A heritage Buffalo Springfield road roller that sat at the entrance of the old works yard forms the centrepiece of this sculptural tableau that includes silhouettes of men working. ', 'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=False&ArtworkId=354', 'artwork_type': 'sculpture', 'website:stock': 'https://www.waymarking.com/waymarks/wm1153M_Buffalo_Springfield_Road_Roller_Vancouver_BC', 'artist_name': 'Richard Prince', 'start_date': '2004'}",
49.2694844,-123.1078996,artwork,Nautika,{'artwork_type': 'sculpture'},
49.2814752,-123.1222337,artwork,Joy of Freedom,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=300', 'artwork_type': 'sculpture', 'material': 'bronze', 'artist_name': 'Geert Maas', 'start_date': '1995'}",
49.2792769,-123.120145,artwork,Red Card,{'artwork_type': 'mural'},
49.2393178,-123.129438,artwork,Departure,"{'material': 'bronze', 'artist_name': 'George Lundeen', 'artwork_type': 'sculpture'}",
49.2725597,-123.115671,artwork,Time Top,"{'artwork_type': 'sculpture', 'material': 'bronze', 'artist_name': 'Jerry Pethick', 'start_date': '2006'}",
49.2727388,-123.0868787,artwork,Project for a Public Works Yard,"{'artwork_type': 'sculpture', 'material': 'Concrete,_steel,_cast_iron', 'artist_name': 'Greg Snider', 'start_date': '2004'}",
49.2731071,-123.0863524,artwork,The Firefighter,"{'artist_name': 'Lance A. Shook', 'start_date': '2007'}",
49.2791671,-123.2336646,artwork,Anchor,"{'material': 'concrete', 'artist_name': 'Christel Fuoss-Moore', 'artwork_type': 'sculpture'}",
49.2627852,-123.1023371,gallery,Hill's Native Ar Gallerty,"{'opening_hours': 'Su-Sa 10:00-19:00', 'website': 'http://www.hills.ca/hill-s-native-art-gallery-vancouver-18.html', 'addr:housenumber': '120', 'addr:street': 'East Broadway', 'phone': '+1-604-685-4249'}",
49.2798685,-123.1034043,artwork,Dr. Sun Yat-Sen,{'artwork_type': 'bust'},
49.2769548,-123.0808534,artwork,La Casa Gelato,{'artwork_type': 'mural'},
49.2003658,-123.1137858,artwork,Working River,"{'artist_name': 'Slyvia Grace Borda', 'artwork_type': 'installation', 'start_date': '2011'}",
49.2662475,-123.2507283,artwork,The Shadow,"{'artist_name': 'Esther Shalev-Gerz', 'website': 'https://infrastructuredevelopment.ubc.ca/projects/the-shadow/', 'artwork_type': 'installation'}",
49.2765511,-123.0704529,gallery,Slice of Life,"{'website': 'https://sliceoflifevancouver.com/', 'addr:housenumber': '1636', 'addr:street': 'Venables Street'}",
49.298936,-123.120544,artwork,Shore to Shore,"{'description': 'Luke Marston’s sculpture, Shore to Shore, stands at the site of his family’s ancestral village site X̲wáýx̲way, and celebrates Portuguese adventurer Joe Silvey (“Portuguese Joe”) as well as his first and second Coast Salish wives, Khaltinaht and Kwatleema', 'website': 'http://shoretoshore.ca/', 'artwork_type': 'sculpture', 'material': 'bronze', 'artist_name': 'Luke Marston', 'wikidata': 'Q105030144'}",
49.2544087,-123.197639,attraction,Camosun Bog | xʷməm̓qʷe:m,"{'description': 'A close up look at 3,000 year old bog on the edge of Vancouver.', 'website': 'http://camosunbog.ca/', 'operator': 'Metro Vancouver Parks', 'fee': 'no'}",
49.2568915,-123.119905,gallery,Superette Studio,"{'website': 'https://thesuperettestudio.com/', 'addr:housenumber': '698', 'addr:street': 'West 16th Avenue'}",
49.2671461,-123.2563786,artwork,Tuning Fork,"{'website': 'https://belkin.ubc.ca/collections/#gerhard-class-tuning-fork', 'artwork_type': 'sculpture', 'material': 'steel', 'artist_name': 'Gerhard Class', 'start_date': '1968'}",
49.2099239,-123.140498,artwork,Musqueam Artist-Designed Crosswalk,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=824', 'material': 'Preformed_thermoplastic', 'artist_name': 'Robyn Sparrow', 'start_date': '2019'}",
49.2098809,-123.14067,artwork,Musqueam Artist-Designed Crosswalk,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=824', 'material': 'Preformed_thermoplastic', 'artist_name': 'Robyn Sparrow', 'start_date': '2019'}",
49.2732979,-123.0741776,artwork,Mosaic Creek,{'artwork_type': 'mosaic'},
49.2889424,-123.1258981,artwork,Need,"{'artist_name': 'Kambiz Sharif', 'artwork_type': 'sculpture'}",
49.2517944,-123.0659156,artwork,"Koco, Brewers Park, August 11, 2019","{'artist_name': 'Peter Gazendam', 'description': '2020'}",
49.2740665,-123.1307869,artwork,Spinning Chandelier,"{'description': ""The artwork spins daily at noon, 4 pm, and 9 pm. The entire cycle lasts for about four minutes. The first minute involves the chandelier's slow descent, two minutes of spinning, and the final minute is for the slow ascent of the artwork's return to its or"", 'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=823', 'artwork_type': 'sculpture', 'artist_name': 'Rodney Graham'}",
49.2276311,-123.0069274,artwork,Bay Bébé II,"{'artist_name': 'Joe Fafard', 'artwork_type': 'sculpture', 'survey:date': '2020-11-05'}",
49.2276305,-123.0068912,artwork,Evangeline,"{'artist_name': 'Joe Fafard', 'artwork_type': 'sculpture', 'survey:date': '2020-11-05'}",
49.2756872,-123.1307687,artwork,Erasmus Weathervane,"{'year': '2008', 'artist_name': 'Rodney Graham'}",
49.2092261,-123.1168627,artwork,Fraser River Stories,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=658', 'artwork_type': 'streetart', 'artist_name': 'Geoffrey Farmer, Every Letter of the Alphabet Printing Ltd.', 'start_date': '2015'}",
49.2118333,-123.1068367,artwork,Infinite Tire,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=526', 'artwork_type': 'sculpture', 'artist_name': 'Douglas Coupland', 'start_date': '2012'}",
49.209396,-123.1161508,artwork,Ebb and Flow,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=659', 'artwork_type': 'installation', 'artist_name': 'Urban Visuals', 'start_date': '2015', 'height': '55'}",
49.2098088,-123.140504,artwork,Musqueam Artist-Designed Crosswalk,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=824', 'material': 'Preformed_thermoplastic', 'artist_name': 'Robyn Sparrow', 'start_date': '2019'}",
49.2100365,-123.1164655,artwork,Salish Gifts,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=626', 'artwork_type': 'carving', 'artist_name': 'Susan Point', 'start_date': '2015'}",
49.2904309,-123.1460422,artwork,David Oppenheimer,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=False&ArtworkId=103', 'artwork_type': 'bust', 'material': 'bronze', 'artist_name': 'Charles Marega', 'start_date': '1911'}",
49.2884051,-123.1155773,artwork,World Globe,"{'artist_name': 'Orbis World Globes', 'artwork_type': 'installation'}",
49.3055488,-123.018765,artwork,Air,"{'material': 'metal', 'artwork_type': 'sculpture'}",
49.2991349,-123.1207516,artwork,Chief Skedans,"{'design:year': '1964', 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Bill Reid'}",
49.2991868,-123.1207571,artwork,Ga'akstalas,"{'design:year': '1991', 'description': ""Ga'akstalas, carved by Wayne Alfred and Beau Dick in1991, is based on a design by Russel Smith. The pole depicts many important figures in Kwakwada'wakw culture. Red Cedar-bark Man is an ancestor who survived the great flood and gave the people..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Wayne Alfred'}",
49.2992088,-123.1208487,artwork,Thunderbird House Post,"{'design:year': '1987', 'description': ""Carved house posts are used in traditional First Nations cedar houses to support the huge roof beams. This pole is a replica of a house post carved by Kwakwaka'wakw artist Charlie James in the early 1900s. Tony Hunt carved this replica in 1987..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Tony Hunt'}",
49.2992499,-123.1209187,artwork,Kakaso'Las,"{'design:year': '1955', 'description': ""Kwakwaka'wakw carver Ellen Neel and her uncle Mungo Martin were among the first artists to achieve wide recognition for their totem poles commissioned by museums, cities, and art collectors..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Ellen Neel'}",
49.2993236,-123.120892,artwork,Oscar Maltipi,"{'design:year': '1987', 'description': ""First nations origin stories tell of the animals and supernatural beings who helped found family lineages. These stories are celebrated in songs, dances, and totem pole carvings. Kwakwaka'wakw artist Oscar Maltipi carved this pole in 1968..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Bill Reid'}",
49.2993202,-123.1207704,artwork,Chief Wakas,"{'design:year': '1987', 'description': ""In kwakwaka'wakw (kwakiutl) ceremonies, carved staffs called talking sticks are held by people making important speeches on behalf of a chief. This pole represents the talking stick and characters in an Owikeno story belonging to Chief Wakas..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Doug Cranmer'}",
49.299372,-123.120777,artwork,Beaver Crest,"{'design:year': '1987', 'description': ""Carved in 1987 by Nisga'a artist Norman Tait along with his son Isaac, brother Robert, and nephew Ron Telek, this pole depicts how the Tait family's Eagle clan adopted the beaver as their crest, and how the eagle and raven met and shared the sky..."", 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Norman Tait'}",
49.2992636,-123.1207594,artwork,Sky Chief,"{'design:year': '1988', 'description': 'Hesquiat artist Tim Paul and Ditidaht artist Art Thompson carved this pole in 1988 to represent important characters in Nuu-chah-nulth history.', 'historic': 'memorial', 'memorial': 'totem_pole', 'artwork_type': 'totem_pole', 'artist_name': 'Tim Paul;Art Thompson'}",
49.2713974,-123.1064762,artwork,The Birds,"{'note': 'Giant Sparrows', 'artist_name': 'Myfanwy MacLeod', 'artwork_type': 'sculpture'}",
49.2715929,-123.1907172,artwork,Continuity,"{'year': '1978', 'artist_name': 'Letha Keate'}",
49.2718501,-123.1813625,artwork,Vancouver Novel,"{'description': 'Inspired by the Vancouver Biennale’s 2014-2016 exhibition theme Open Borders / Crossroads Vancouver, Vancouver Novel by João Loureiro explores the shifting boundaries between public and private life in an era marked by social media and reality TV.  Situat', 'website': 'https://www.vancouverbiennale.com/artworks/vancouver-novel/', 'artwork_type': 'installation', 'material': 'metal', 'artist_name': 'João Loureiro'}",
49.2636932,-123.003621,artwork,Tick,"{'description': 'Checkmark', 'artwork_type': 'sculpture', 'artist_name': 'Reece Terris', 'start_date': '2020'}",
49.2714666,-123.1329786,artwork,Giants,"{'artist_name': 'OSGEMEOS (Gustavo and Otávio Pandolfo)', 'website': 'https://www.vancouverbiennale.com/artworks/giants/', 'artwork_type': 'mural'}",
49.2823425,-123.12117,artwork,Weekend Chime,"{'artist_name': 'Brady Cranfield', 'artwork_type': 'installation'}",
49.2710517,-123.1337282,artwork,Ocean Commotion,"{'description': 'Kinetic Sculpture', 'artwork_type': 'sculpture'}",
49.2713674,-123.1203584,artwork,The Proud Yourh,{'artist_name': 'Chen Wenling'},
49.2432545,-123.0610862,artwork,108 Steps,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=787', 'artwork_type': 'installation', 'material': 'steel', 'artist_name': 'Khan Lee'}",
49.2757412,-123.0542607,gallery,East Van Tiny Gallery,{},
49.2713644,-123.1460089,artwork,Sopa SUR,"{'material': 'stone', 'artist_name': 'Roberto Palomino and Oparin Ortiz', 'artwork_type': 'installation'}",
49.2710551,-123.12282,artwork,Brush With Illumination,"{'description': 'It resembles a calligraphy brush poised to write on the water, the handle made of solar panels, and the point illuminates at night. The sculpture rides the water up and down as the tides change.', 'website': 'http://www.bustersimpson.net/brushwithillumination/', 'artwork_type': 'sculpture', 'material': 'steel', 'artist_name': 'Buster Simpson', 'start_date': '1998'}",
49.2706309,-123.0847357,gallery,Sid Dickens Inc,"{'addr:province': 'BC', 'addr:housenumber': '865', 'addr:street': 'Terminal Avenue', 'addr:city': 'Vancouver'}",
49.2805935,-123.1400978,artwork,Barge Chilling Beach,"{'inscription': 'Barge Chilling Beach', 'artwork_type': 'installation', 'man_made': 'sign', 'operator': 'Vancouver Park Board'}",
49.304258,-123.0021527,viewpoint,Osprey Point,{},
49.2837996,-123.1195399,artwork,"Broken Column, (Pendulum)","{'level': '-1', 'artwork_type': 'installation'}",
49.2789539,-123.120968,artwork,Haida Eagle and Frog Totem Pole,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=391', 'artwork_type': 'sculpture', 'material': 'wood', 'artist_name': 'Bill Reid'}",
49.2772034,-123.12973,artwork,Idea for a Trellis,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=567', 'artwork_type': 'installation', 'material': 'Aluminum', 'artist_name': 'Rhonda Weppler, Trevor Mahovsky'}",
49.2715369,-123.1299779,artwork,Khenko,"{'website': 'https://covapp.vancouver.ca/PublicArtRegistry/ArtworkDetail.aspx?FromArtworkSearch=True&ArtworkId=423', 'artwork_type': 'installation', 'artist_name': 'Doug Taylor', 'start_date': '2006'}",
49.2703389,-123.2537598,artwork,House Post of qiyǝplenǝxʷ,"{'website': 'https://students.ubc.ca/ubclife/house-post-capilano', 'start_date': '2012-03-20'}",
49.2682895,-123.2560496,artwork,Wood for the People,"{'website': 'https://belkin.ubc.ca/collections/#myfanwy-macleod-wood-for-the-people', 'artwork_type': 'installation', 'material': 'concrete', 'artist_name': 'Myfanwy MacLeod', 'start_date': '2002'}",
49.2610813,-123.2506644,artwork,Man about to Plant Alfalfa,"{'website': 'https://belkin.ubc.ca/collections/#george-norris-man-about-to-plant-alfalfa', 'artwork_type': 'installation', 'material': 'granite', 'artist_name': 'George Norris'}",
49.2684398,-123.2574906,artwork,Transcendence,"{'artist_name': 'Jack Harman', 'artwork_type': 'installation', 'start_date': '1961'}",
49.2679404,-123.255894,artwork,Three Forms,"{'artwork_type': 'sculpture', 'material': 'concrete', 'artist_name': 'Robert Clothier', 'start_date': '1956'}",
49.2639599,-123.246954,artwork,Mother and Child,"{'artwork_type': 'statue', 'material': 'bronze', 'artist_name': 'George Norris', 'start_date': '1955'}",
49.2813825,-123.1415557,attraction,Barge on the beach,"{'description': 'Barge chilling on the beach', 'operator': 'Sentry Marine'}",
49.2482309,-123.243057,viewpoint,Old Marine Drive Viewpoint,{'direction': '-155'},
49.2695175,-123.1398156,attraction,The Waterfall,"{'level:ref': 'L2', 'fountain': 'waterfall', 'lit': 'yes', 'amenity': 'fountain', 'covered': 'yes', 'drinking_water': 'no', 'operator': 'The Waterfall Building'}",
49.2873485,-123.1419766,artwork,Davie,{'artwork_type': 'statue'},
49.2757404,-123.0542616,gallery,East Van Tiny Gallery,{},
49.2680809,-123.0246744,museum,Deeley Motorcycle Exhibition,"{'opening_hours': 'Tu-Sa 10:00-17:00', 'website': 'https://deeleyexhibition.ca/', 'museum': 'transport', 'phone': '+1-604-293-2221'}",
49.2709662,-123.1362166,museum,Ukama Gallery,"{'addr:housenumber': '1802', 'fee': 'no', 'addr:street': 'Maritime Mews'}",
49.2761388,-123.1308345,museum,Leslie House,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'check_date:opening_hours': '2022-09-10', 'addr:city': 'Vancouver'}",
49.2982413,-123.1180949,viewpoint,Viewpoint Vancouver,{},
49.2361873,-123.1164087,gallery,Free Little Art Gallery,"{'addr:housenumber': '5425', 'addr:street': 'Cambie Street', 'contact:instagram': 'flagcambiecommonsyvr', 'addr:postcode': 'V5Z 2Z9'}",
49.2886967,-123.1188975,artwork,Capturing the View,{'artwork_type': 'sculpture'},
49.250765,-123.2379433,marketplace,UBC Farm Market,{},entertainment
49.2737748,-123.0987118,marketplace,Main St. Station Farmers Market,{'opening_hours': 'We 14:00-18:00'},entertainment
49.2868119,-123.1279618,marketplace,CB2,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 10:00-20:00; Su 11:00-19:00', 'wheelchair': 'yes', 'addr:housenumber': '1277', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",entertainment
49.2579975,-123.0611751,marketplace,Trout Lake Farmer's Market,{'opening_hours': 'Sa 09:00-14:00'},entertainment
49.2429015,-123.1048776,marketplace,Riley Park Farmers Market,"{'opening_hours': 'Sa 10:00-14:00', 'website': 'https://eatlocal.org/', 'operator': 'Vancouver Farmers Markets'}",entertainment
49.2799433,-123.1137757,marketplace,Downtown Farmers Market,{'opening_hours': 'Th 15:00-19:00'},entertainment
49.2621368,-123.1615562,marketplace,Kitsilano Farmers Market,{'opening_hours': 'Su 10:00-14:00'},entertainment
49.2639793,-123.0949276,marketplace,Mount Pleasant Farmers Market,{'opening_hours': 'Su 10:00-14:00'},entertainment
49.2826727,-123.13042,marketplace,West End Farmers Market,"{'opening_hours': 'Sa 09:00-14:00', 'check_date:opening_hours': '2022-09-24', 'note': 'This occurs on Comox Street'}",entertainment
49.3102032,-123.0796271,marketplace,Shipyards Christmas Market,"{'addr:province': 'BC', 'addr:street': 'Wallace Mews', 'addr:postcode': 'V7L 0B2', 'addr:city': 'North Vancouver'}",entertainment
49.2830614,-123.0423499,marketplace,Vancouver Farmers Market,"{'addr:province': 'BC', 'addr:housenumber': '2901', 'addr:street': 'E Hastings St', 'addr:postcode': 'V5K 5J1', 'addr:city': 'Vancouver'}",entertainment
49.2782799,-123.121185,arts_centre,Contemporary Art Gallery,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.contemporaryartgallery.ca/', 'addr:housenumber': '555', 'phone': '+1-604-681-2700', 'opening_hours': 'Tu-Su 12:00-18:00', 'addr:street': 'Nelson Street', 'wikidata': 'Q5164961', 'addr:postcode': 'V6B 6R5', 'addr:city': 'Vancouver'}",entertainment
49.2667256,-123.096764,arts_centre,Aurora Digitalis,"{'website': 'http://www.auroradigitalis.org/', 'addr:housenumber': '350', 'addr:street': 'East 2nd Avenue', 'addr:postcode': 'V5T 4R8', 'addr:city': 'Vancouver'}",entertainment
49.2838008,-123.091207,arts_centre,Hfour,"{'wheelchair': 'yes', 'website': 'https://www.hfour.ca/', 'addr:housenumber': '120', 'addr:street': 'Alexander Street', 'addr:postcode': 'V6A 3c3', 'addr:city': 'Vancouver'}",entertainment
49.2826068,-123.108081,arts_centre,Goldcorp Centre for the Arts,"{'addr:province': 'BC', 'alt_name': 'Simon Fraser University Goldcorp Centre for the Arts', 'addr:housenumber': '149', 'short_name': 'SFU Goldcorp Centre for the Arts', 'addr:street': 'West Hastings Street', 'wikidata': 'Q112769064', 'addr:city': 'Vancouver'}",entertainment
49.2787749,-123.1146836,arts_centre,The Post at 750,"{'website': 'https://thepostat750.ca/', 'addr:housenumber': '110-750', 'addr:street': 'Hamilton Street', 'phone': '+1-604-674-8110', 'addr:postcode': 'V6B 2R5', 'addr:city': 'Vancouver'}",entertainment
49.2703704,-123.133298,arts_centre,Arts Umbrella,"{'website': 'https://www.artsumbrella.com/granville-island/', 'addr:housenumber': '1440', 'addr:street': 'Johnston Street'}",entertainment
