lat,lon,amenity,tags,name,category
49.2378821,-123.032557,restaurant,"{'cuisine': 'korean;fried_chicken', 'addr:housenumber': '5171', 'addr:street': 'Joyce Street', 'phone': '+1-604-436-5678', 'addr:city': 'Vancouver'}",Chicko Chicken,food
49.2380309,-123.032291,cafe,"{'website': 'https://sunflowerbubbletea.com/', 'addr:housenumber': '5125', 'opening_hours': 'Mo-Su 11:30-23:30', 'cuisine': 'bubble_tea', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}",Sunflower Bubble Tea,food
49.3126903,-123.0774462,ice_cream,"{'brand:wikidata': 'Q6816528', 'addr:housenumber': '100', 'brand:wikipedia': ""en:Menchie's Frozen Yogurt"", 'opening_hours': 'Mo-Th,Su 12:00-21:00; Fr,Sa 12:00-22:00', 'cuisine': 'frozen_yogurt', 'brand': ""Menchie's""}",Menchie's,food
49.3130233,-123.077144,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '228', 'addr:street': 'Lonsdale Avenue', 'addr:city': 'North Vancouver City'}",Winston,food
49.3131411,-123.0768211,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '107', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",Subway,food
49.1991209,-122.7773056,restaurant,"{'note': 'Business Hours \u200b Monday - Friday 11:00 AM - 2:30 PM / 4:00 PM - 9:00 PM Saturday & Sunday 12:00 PM - 9:00 PM', 'website': 'https://www.domasushi.com/', 'addr:housenumber': '10633', 'phone': '+1-604-498-5958', 'smoking': 'no', 'description': 'Opening on Dec 29, 2017', 'cuisine': 'sushi', 'addr:street': '108 Avenue', 'addr:postcode': 'V4N 1P2', 'addr:unit': '407', 'addr:city': 'Surrey'}",Doma Sushi,food
49.1992145,-122.7773115,restaurant,"{'addr:housenumber': '16033', 'phone': '+1-778-395-7078', 'smoking': 'no', 'opening_hours': 'Mo-Sa 11:00-19:00', 'cuisine': 'pizza', 'addr:street': '108 Avenue', 'addr:postcode': 'V4N 1P2', 'addr:unit': '406', 'addr:city': 'Surrey'}",DDDN Pan Pizza,food
49.1158502,-122.6794403,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '19653', 'addr:street': 'Willowbrook Drive'}",Luxe Chinese Seafood Restaurant,food
49.1390015,-122.8890829,restaurant,"{'website': 'http://www.apnachaat.ca/', 'addr:housenumber': '7500', 'phone': '+1-604-502-8081', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:30-20:00', 'cuisine': 'indian', 'addr:street': 'Scott Road', 'email': 'info@apnachaat.ca'}",Apna Chaat House,food
49.2643906,-123.0699559,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2247', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}",Poke Five,food
49.0659014,-122.3807911,fast_food,"{'website': 'http://www.pizza24.ca', 'phone': '+1-604-746-5100', 'drive_through': 'yes', 'opening_hours': 'Mo-Fr 10:30-02:00; Sa-Su 10:30-03:00', 'description': 'Gas Station location', 'cuisine': 'pizza'}",Pizza24,food
49.0466441,-122.3372747,fast_food,"{'description': 'Clearbrook location', 'cuisine': 'pizza', 'website': 'http://pizza24.ca', 'phone': '+1-604-746-6000', 'addr:unit': '101'}",Pizza24,food
49.264119,-123.022777,restaurant,"{'addr:housenumber': '2350', 'addr:street': 'Boundary Road'}",Ricky's Country Restaurant,food
49.2620586,-123.0333402,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '3307', 'outdoor_seating': 'no', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 3T4', 'addr:city': 'Vancouver'}",Dae-Ji Cutlet House,food
49.2635577,-123.1126736,restaurant,"{'addr:housenumber': '2450', 'addr:street': 'Yukon Street', 'addr:postcode': 'V5Y 0A4', 'addr:city': 'Vancouver'}",La Taqueria Pinche Taco Shop,food
49.3099998,-123.0820407,restaurant,{'cuisine': 'korean'},The Fried Chicken Works Korean,food
49.3100753,-123.0825195,bar,"{'website': 'http://www.greenleafbrew.com/', 'addr:housenumber': '123', 'shop': 'alcohol', 'phone': '+1-604-984-8409', 'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00', 'outdoor_seating': 'yes', 'addr:street': 'Carrie Cates Court', 'addr:postcode': 'V7M 3K7', 'addr:unit': '108', 'addr:city': 'North Vancouver'}",Green Leaf Brewing,food
49.312149,-123.0770359,restaurant,"{'name:ko': '마루', 'cuisine': 'korean'}",Maru Korean Bistro,food
49.3118497,-123.0764847,restaurant,"{'name:ko': '남한산성 순대', 'cuisine': 'korean'}",South Castle Korean Restaurant,food
49.2831459,-123.103036,restaurant,{},Rodney's Oyster House,food
49.2888741,-123.13173,restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1518', 'opening_hours': 'Mo-Su 11:30-16:00,17:00-21:30', 'cuisine': 'korean', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Sura Korean,food
49.2898464,-123.133158,restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1642', 'opening_hours': 'Su-Th 17:00-01:00, Fr,Sa 17:00-02:00', 'cuisine': 'korean', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Hongdae Pocha Korean,food
49.2896102,-123.138533,fast_food,"{'brand:wikidata': 'Q2818848', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '991', 'brand:wikipedia': 'en:A&W (Canada)', 'opening_hours': 'Mo-Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-22:00', 'cuisine': 'burger', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}",A&W,food
49.289715,-123.1383784,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '975', 'addr:country': 'CA', 'opening_hours': 'Mo-Su 08:00-21:00', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 2M3', 'addr:city': 'Vancouver'}",Peaked Pies,food
49.2897561,-123.1383258,fast_food,"{'brand:wikidata': 'Q17111672', 'wheelchair': 'yes', 'addr:housenumber': '969', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th 11:00-24:00, Fr,Sa 11:00-01:00, PH 11:00-24:00', 'cuisine': 'pizza', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'Panago'}",Panago,food
49.2893842,-123.1389093,cafe,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'opening_hours:signed': 'no', 'addr:housenumber': '1001', 'opening_hours': '05:00-21:00', 'addr:street': 'Denman Street', 'brand': 'Tim Hortons'}",Tim Hortons,food
49.2622969,-123.0958568,restaurant,"{'website': 'http://www.carpsushibento.com', 'addr:housenumber': '2516', 'phone': '+1-604-708-5542', 'opening_hours': 'Mo-Fr 11:30-21:00', 'cuisine': 'sushi', 'addr:street': 'Prince Edward Street'}",Carp,food
49.184894,-122.798952,cafe,"{'indoor': 'room', 'cuisine': 'sandwich', 'shop': 'deli', 'addr:unit': '101a'}",BA LE Deli & sandwiches,food
49.1848537,-122.7988686,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101b'}",Chan's Kitchen,food
49.1846812,-122.7987992,fast_food,"{'indoor': 'room', 'cuisine': 'korean', 'addr:unit': '101f'}",Rodem Korea,food
49.1846395,-122.7988061,cafe,"{'indoor': 'room', 'addr:unit': '101g'}",Little Tea House,food
49.1847249,-122.7988764,food_court,{'indoor': 'yes'},,food
49.1847568,-122.7988014,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101d'}",Kwan Kee Noodle House,food
49.1847167,-122.7988016,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101e'}",YL's Curry Bowl,food
49.1848038,-122.7988004,fast_food,"{'indoor': 'room', 'cuisine': 'sushi', 'addr:unit': '101c'}",Sashimi & Sushi Express,food
49.2555232,-123.1153341,fast_food,"{'cuisine': 'sandwich', 'website': 'http://www.lastortas.ca/', 'addr:housenumber': '3353', 'addr:street': 'Cambie Street'}",Las Tortas,food
49.1626593,-122.891796,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '11956', 'addr:street': '88 Avenue', 'addr:postcode': 'V4C 3C8', 'addr:city': 'Delta'}",,food
49.1636359,-122.891482,bar,"{'addr:province': 'BC', 'addr:housenumber': '11968', 'addr:street': '88 Avenue', 'addr:city': 'Delta'}",The Circle Bar and Grill,food
49.2304571,-122.6901772,fast_food,"{'brand:wikidata': 'Q38076', 'drive_through': 'yes', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'survey:date': '2022-08-02'}",McDonald's,food
49.2299196,-122.6903218,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': 'Starbucks', 'survey:date': '2022-08-02'}",Starbucks,food
49.2626656,-123.0894187,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '691', 'phone': '+1-604-559-1400', 'cuisine': 'cafe', 'addr:street': 'East Broadway', 'addr:postcode': 'V5T 1X8', 'addr:city': 'Vancouver'}",Ba Le Deli & Bakery,food
49.2115091,-122.9352254,restaurant,"{'addr:housenumber': '831', 'phone': '+1-604-540-7435', 'opening_hours': 'Mo-Sa 12:00-22:00', 'cuisine': 'mexican', 'addr:street': '12th Street', 'addr:postcode': 'V3M 4K4'}",Ole Ole Mexican Deli,food
49.1332902,-122.3302497,restaurant,"{'opening_hours': 'Mo-Th 11:00-23:00; Fr-Sa 11:00-00:00; Su 10:00-23:00', 'cuisine': 'regional', 'website': 'https://www.fogontheriver.com', 'phone': '+1-604-820-9612'}",Fog on the River,food
49.2514566,-122.9020031,pub,{},Lougheed Village Bar & Grill,food
49.1599802,-122.401675,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '29677', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa,Su 08:00-22:00', 'cuisine': 'sandwich', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'Subway'}",Subway,food
49.1236207,-123.1834451,bar,"{'cuisine': 'fish;burger;regional;grill;seafood;pasta;noodles;fish_and_chips;chicken;barbecue', 'diet:vegan': 'yes'}",Catch Kitchen + Bar,food
49.2133453,-122.919727,fast_food,"{'brand:wikidata': 'Q2759586', 'website': 'https://locations.papajohns.com/canada/bc/v3l-1v3/new-westminster/512-6th-ave', 'addr:housenumber': '512', 'brand:wikipedia': ""en:Papa John's"", 'cuisine': 'pizza', 'addr:street': 'Sixth Avenue', 'takeaway': 'yes', 'brand': ""Papa John's"", 'addr:unit': 'A', 'addr:city': 'New Westminster'}",Papa John's,food
49.213312,-122.919797,restaurant,"{'opening_hours': 'Mo-Su 11:30-21:00', 'addr:housenumber': '512', 'addr:street': 'Sixth Avenue', 'addr:unit': 'B', 'addr:city': 'New Westminster'}",Mongo Bongo Mongolian Grill,food
49.2132216,-122.9199596,restaurant,"{'opening_hours': 'Mo-Th 11:00-14:00,17:00-20:00; Fr 11:00-21:00; Sa 12:00-21:00', 'addr:housenumber': '522', 'addr:street': 'Sixth Avenue', 'addr:city': 'New Westminster'}",Co Chau Restaurant,food
49.2014831,-122.913452,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '888', 'addr:street': 'Carnarvon Street', 'addr:unit': '120', 'addr:city': 'New Westminster'}",AKD KITCHEN Soup + Goods,food
49.1993623,-122.913219,cafe,"{'diet:vegetarian': 'yes', 'website': 'https://www.craftcafe.ca/', 'addr:housenumber': '960', 'phone': '+1-778-655-8305', 'opening_hours': 'Su-We 08:00-17:00; Th-Sa 08:00-20:00', 'cuisine': 'coffee_shop', 'addr:street': 'Quayside Drive', 'addr:city': 'New Westminster'}",Craft Cafe,food
49.0946481,-122.4914348,restaurant,{},Safari Grill,food
49.1191003,-122.7315965,fast_food,"{'brand:wikidata': 'Q244457', 'drive_through': 'no', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Surrey'}",Subway,food
49.2550997,-123.115364,cafe,"{'website': 'https://jjbeancoffee.com/', 'addr:housenumber': '3399', 'internet_access': 'yes', 'opening_hours': 'Mo-Su 06:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}",JJ Bean,food
49.2551347,-123.1148942,ice_cream,"{'addr:province': 'BC', 'website': 'http://rainorshineicecream.com/', 'addr:housenumber': '3382', 'shop': 'yes', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}",Rain or Shine Ice Cream,food
49.1859437,-123.1336645,food_court,{},Yaohan Centre Food Court,food
49.0498295,-122.3350484,restaurant,"{'website': 'http://ThongLasChineseFood.com', 'addr:housenumber': '2616', 'internet_access': 'wlan', 'phone': '+1-604-746-2263', 'internet_access:fee': 'no', 'opening_hours': '11:00-22:00', 'cuisine': 'chinese', 'addr:street': 'Cedar Park Place', 'start_date': '2011 November'}",Thong La's Restaurant,food
49.2040556,-123.134982,cafe,"{'payment:mastercard': 'yes', 'website': 'http://www.wickscafe.com/', 'cuisine': 'coffee', 'payment:visa': 'yes', 'addr:postcode': 'V6P 3E7', 'addr:city': 'Vancouver', 'addr:housenumber': '1300', 'phone': '+1-604-677-6396; +1 2364129274', 'check_date': '2022-05-14', 'opening_hours': 'Mo-Fr 07:00-17:30; Sa-Su 07:30-17:30', 'outdoor_seating': 'yes', 'addr:street': 'West 73rd Avenue'}",Wick's Cafe,food
49.2792588,-123.107425,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '638', 'drive_through': 'no', 'opening_hours': 'Mo 10:30-14:00; Tu-Th 10:30-01:00; Fr 10:30-03:00; Sa 12:00-03:00; Su 12:00-24:00', 'cuisine': 'pizza', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}",Uncle Fatih's Pizza,food
49.2793502,-123.107835,fast_food,"{'addr:housenumber': '663', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-00:00', 'cuisine': 'pizza', 'addr:street': 'Abbott Street', 'addr:postcode': 'V6B 0J4', 'addr:city': 'Vancouver'}",Freshslice,food
49.2791132,-123.107422,fast_food,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa 11:00-19:00; Su 11:00-18:00', 'addr:housenumber': '660', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}",Something Healthy,food
49.2799372,-123.1073562,cafe,"{'brand:wikidata': 'Q37158', 'wheelchair': 'yes', 'official_name': 'Starbucks Coffee', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:30-22:00; Sa 06:00-22:00; Su 06:00-21:00', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '1089'}",Starbucks,food
49.2284049,-123.0908719,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'addr:housenumber': '6191', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway,food
49.2299673,-123.0908832,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '6007', 'addr:street': 'Fraser Street', 'phone': '+1-604-325-9788'}",Good Choice Restaurant,food
49.0771707,-122.9370866,cafe,{'cuisine': 'coffee_shop'},Mary's Place,food
49.1043473,-122.6505345,restaurant,"{'addr:housenumber': '103-5568', 'addr:street': '206 Street', 'addr:city': 'Langley'}",RIB & CHICKEN,food
49.1039632,-122.6505489,fast_food,"{'addr:housenumber': '101-20631', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}",Hot Spot Pizza,food
49.1037077,-122.6502847,restaurant,"{'addr:housenumber': '105-20631', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}",Maru Japanese Restaurant,food
49.1035063,-122.6516175,restaurant,"{'cuisine': 'vietnamese', 'addr:housenumber': '20598', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}",Pho 777 Vietnamese Restaurant,food
49.1034035,-122.6538181,restaurant,"{'addr:housenumber': '20511', 'addr:street': 'Douglas Crescent', 'addr:city': 'Langley'}",Venetis Restaurant,food
49.1050087,-122.659888,fast_food,"{'brand:wikidata': 'Q1141226', 'alt_name': 'Dairy Queen', 'addr:housenumber': '20300', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream;burger', 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': 'DQ Grill & Chill', 'addr:city': 'Langley'}",DQ Grill & Chill,food
49.1051536,-122.6594585,fast_food,"{'brand:wikidata': 'Q7352199', 'addr:housenumber': '301-20300', 'brand:wikipedia': ""en:Robin's Donuts"", 'cuisine': 'donut', 'short_name': ""Robin's"", 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': ""Robin's Donuts"", 'addr:city': 'Langley'}",Robin's Donuts,food
49.1071104,-122.665652,cafe,"{'website': 'http://lemonbakery.ca/', 'addr:housenumber': '102-20108', 'opening_hours': 'Tu-Fr 09:00-15:00, Sa 09:00-15:00', 'addr:street': 'Fraser Highway', 'addr:postcode': 'V3A 4E5', 'addr:city': 'Langley'}",Lemon Bakery,food
49.1084731,-122.6670714,restaurant,"{'cuisine': 'thai', 'addr:housenumber': '20055', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}",Naka Bistro Lao & Thai Cuisine,food
49.1827333,-123.1355343,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '4260', 'opening_hours': 'Mo-Su 11:00-15:00,17:00-22:00', 'cuisine': 'chinese', 'addr:street': 'No. 3 Road', 'addr:unit': '180', 'addr:city': 'Richmond'}",Hao's Lamb Restaurant,food
49.1832711,-123.1361756,restaurant,"{'addr:housenumber': '140-4200', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}",Northern Style Chinese Restaurant,food
49.2582234,-122.9554552,restaurant,"{'delivery': 'no', 'website': 'https://gaya-sushi.com/', 'phone': '+1-604-368-0086', 'smoking': 'no', 'opening_hours': 'Mo-Sa 11:00-22:00; Su 12:00-21:00', 'cuisine': 'sushi;japanese', 'outdoor_seating': 'no', 'takeaway': 'yes', 'addr:postcode': 'V5A 2S9', 'addr:unit': '105'}",Gaya Sushi,food
49.2235225,-122.983696,restaurant,"{'addr:housenumber': '5507', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}",Liuyishou Hotpot,food
49.2234245,-122.9860601,restaurant,"{'addr:housenumber': '5376', 'addr:street': 'Grimmer Street', 'addr:city': 'Burnaby'}",Sugar Lab,food
49.2234415,-122.9868558,cafe,"{'website': 'https://www.tshome-bc.com/', 'addr:housenumber': '5318', 'phone': '+1-604-620-7957', 'cuisine': 'soda_tea', 'addr:street': 'Grimmer Street', 'survey:date': '2021-12-11', 'addr:city': 'Burnaby'}",T's Home,food
49.2234409,-122.9869582,cafe,"{'addr:province': 'BC', 'addr:housenumber': '5308', 'addr:street': 'Grimmer Street', 'addr:city': 'Burnaby'}",Bengong's Tea,food
49.2393218,-122.963544,fast_food,"{'brand:wikidata': 'Q244457', 'website': 'http://www.subway.com/', 'addr:housenumber': '5093', 'phone': '+1-604-540-6449', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'Canada Way', 'takeaway': 'yes', 'brand': 'Subway'}",Subway,food
49.2393211,-122.963657,restaurant,"{'website': 'https://m.facebook.com/pages/Chettinad-Dosa-Palace/418388878268083', 'addr:housenumber': '5081', 'phone': '+1-604-544-1561', 'opening_hours': 'Mo-Th 11:30-21:30; Fr-Su 11:30-22:00', 'cuisine': 'indian', 'addr:street': 'Canada Way'}",Chettinad Dosa Palace,food
49.239247,-122.963227,restaurant,"{'cuisine': 'chinese', 'website': 'https://www.facebook.com/DeerLakeWontonHouse/', 'addr:housenumber': '5107', 'addr:street': 'Canada Way'}",Deer Lake Wonton House,food
49.1339419,-122.839023,restaurant,{'phone': '+1-604-594-6075'},Planet India Restaurant,food
49.1343893,-122.839424,fast_food,"{'opening_hours': 'Mo-Su 15:00-00:00', 'cuisine': 'pizza', 'name:en': 'Canadian 2 for 1 Pizza', 'phone': '+1-604-599-5669'}",Canadian 2 for 1 Pizza,food
49.1238444,-123.1842621,fast_food,"{'addr:housenumber': '3800', 'name:en': 'The Village Burgery', 'addr:street': 'Bayview Street', 'phone': '+1-604-275-6710'}",The Village Burgery,food
49.2622489,-123.0447425,restaurant,"{'website': 'http://www.basilgarden.ca/', 'addr:housenumber': '2889', 'phone': '+1-604-871-9998', 'opening_hours': 'Su-Th 10:30-21:00; Fr-Sa 10:30-21:30', 'cuisine': 'vietnamese', 'addr:street': 'East Broadway', 'addr:postcode': 'V5M 1Y9', 'addr:city': 'Vancouver'}",Basil Garden Pho,food
49.2874551,-123.128933,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '1333', 'opening_hours': 'Mo-Su,PH 11:00-23:00', 'check_date:opening_hours': '2022-03-05', 'cuisine': 'japanese;ramen', 'addr:street': 'Robson Street', 'addr:postcode': 'V6B 1C6', 'addr:city': 'Vancouver'}",Ramen Danbo,food
49.2682379,-123.1860064,restaurant,"{'opening_hours': 'Mo-Fr 17:00-21:00', 'cuisine': 'japanese', 'addr:housenumber': '2083', 'addr:street': 'Alma Street'}",Yuji's from Japan,food
49.2826779,-123.1060827,restaurant,"{'cuisine': 'breakfast', 'addr:housenumber': '60', 'addr:street': 'West Cordova Street', 'addr:postcode': 'V6B 1C9'}",Tuc Craft Kitchen,food
49.2879187,-123.140435,restaurant,"{'addr:province': 'BC', 'wheelchair': 'limited', 'addr:housenumber': '1795', 'opening_hours': 'Mo-Th 11:30-22:00; Fr-Su 11:00-23:00', 'cuisine': 'persian', 'addr:street': 'Pendrell Street', 'addr:city': 'Vancouver'}",Zeitoon,food
49.2855675,-123.1165611,pub,"{'opening_hours': 'Mo,Tu 07:00-21:00; We,Th 07:00-22:00; Fr 07:00-23:00; Sa 17:00-23:00', 'cuisine': 'burger', 'addr:housenumber': '830', 'addr:street': 'West Pender Street'}",Moose's Down Under,food
49.25603,-123.114887,restaurant,"{'cuisine': 'breakfast', 'addr:housenumber': '3292', 'addr:street': 'Cambie Street', 'addr:postcode': 'V5Z 2W4'}",Dutch Wooden Shoe Cafe,food
49.2792456,-123.1168603,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '388', 'smoking': 'no', 'opening_hours': 'Mo-Fr 10:00-20:00; Sa 11:00-20:00', 'check_date:opening_hours': '2022-03-20', 'cuisine': 'japanese;sushi', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",Ebi-Ten,food
49.2813411,-123.132939,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1168', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-02:30; Fr-Sa 11:00-04:30', 'cuisine': 'pizza', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Yummy Pizza,food
49.2806243,-123.1318323,fast_food,"{'addr:province': 'BC', 'wheelchair': 'no', 'website': 'http://www.losamigostaqueria.com', 'addr:housenumber': '1118', 'phone': '+1-604-559-0220', 'opening_hours': 'Mo,We,Th,Su 11:30-23:30; Tu 11:30-00:00; Fr,Sa 11:30-03:00', 'cuisine': 'mexican', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N1', 'addr:city': 'Vancouver'}",Los Amigos Taqueria,food
49.2805792,-123.1317635,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1112', 'drive_through': 'no', 'check_date:opening_hours': '2022-09-10', 'cuisine': 'pizza', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",City Square Pizza,food
49.2813691,-123.1329919,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1172', 'opening_hours': 'Su,Mo 10:30-01:00, Tu-Th 10:30-02:00, Fr,Sa 10:30-04:00', 'cuisine': 'kebab', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Donair Dude,food
49.1868558,-123.1067341,cafe,{},Creme de la Crumb,food
49.0476651,-122.2683053,cafe,"{'level': '2', 'addr:unit': '109'}",City Blends Coffee,food
49.0473214,-122.2682839,restaurant,"{'phone': '+1-604-746-1333', 'level': '2', 'addr:unit': '101'}",Choice Pizza 2 for 1,food
49.1961883,-123.126223,restaurant,"{'opening_hours': 'Mo 10:30-22:00; We-Fr 10:30-22:00; Sa-Su 10:00-22:00', 'cuisine': 'chinese;seafood', 'website': 'https://riverrock.com/dining/sea-harbour-seafood-restaurant/', 'level': '0'}",Sea Harbour Seafood Restaurant,food
49.2802411,-123.125061,pub,"{'addr:province': 'BC', 'website': 'https://www.relishthepub.com/', 'addr:housenumber': '888', 'smoking': 'no', 'opening_hours': 'Mo-Th 11:30-22:00, Fr-Su 11:00-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Nelson Street', 'addr:postcode': 'V6Z 2S1', 'addr:city': 'Vancouver'}",Relish,food
49.2801081,-123.125117,restaurant,"{'brand:wikidata': 'Q11349387', 'addr:province': 'BC', 'addr:housenumber': '888', 'opening_hours': 'Mo-Su 11:30-21:00', 'cuisine': 'japanese;barbecue', 'addr:street': 'Nelson Street', 'brand': 'Gyu-Kaku', 'addr:city': 'Vancouver'}",Gyu-Kaku,food
49.2817816,-123.1117459,cafe,"{'opening_hours': 'Mo-Fr 07:00-16:00', 'addr:housenumber': '515', 'addr:street': 'Hamilton Street'}",Java Cat,food
49.2800328,-123.114684,pub,"{'addr:province': 'BC', 'smoking': 'no', 'addr:city': 'Vancouver'}",Library Square Public House,food
49.2777207,-123.126777,restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'toilets:wheelchair': 'no', 'website': 'https://www.rorimomorestaurant.com/', 'addr:housenumber': '781', 'phone': '+1-604-336-9822', 'opening_hours': 'Tu-Th 11:00-01:00, Fr,Sa 11:00-02:00, Su 11:00-21:00', 'cuisine': 'korean;japanese', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Rorimomo,food
49.2838195,-123.1118877,cafe,"{'opening_hours': 'Mo-Fr 07:00-24:00, Sa 08:00-24:00, Su 08:00-22:00', 'addr:housenumber': '492', 'addr:street': 'West Hastings Street'}",Waves Coffee,food
49.2684763,-123.1671204,restaurant,"{'website': 'https://www.theoakwood.ca/', 'addr:housenumber': '2741', 'phone': '+1-604-558-1965', 'opening_hours': 'Tu-Fr 17:00-22:30; Sa-Su 10:00-14:45,17:00-22:30', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1P9', 'addr:city': 'Vancouver'}",The Oakwood,food
49.2833879,-123.1145536,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '552', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 08:00-16:00', 'addr:street': 'Seymour Street', 'addr:city': 'Vancouver'}",Peqish,food
49.2845542,-123.1133241,fast_food,"{'addr:housenumber': '423', 'addr:street': 'Seymour Street'}",Kita no Donburi,food
